instance;algorithm;cp_solver;cp_strategy;uf_conflict_strategy;uf_conflicts_combinator;fzn_optimisation_level;threads;cores;cp_timeout_sec;exhaustive;hypervolume;datetime;cp_solutions;cp_total_nodes;time_cp_sec;time_fzn_sec;cp_solutions_list;uf_time_sec;uf_calls;uf_solutions;uf_conflicts;uf_solutions_list;uf_conflicts_backtrack;hypervolume_before_uf
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;and;1;16;8;180;False;1804.0;2023-04-26 12:06:41.177495;53;5856;48.73833799999999;103.07771900000002;[2.9552500000000004, 5.953946, 8.871041, 11.598191, 14.448676000000003, 17.371529000000002, 20.20053, 23.122956000000002, 25.933582, 28.681317, 31.485441, 34.405774, 37.273517, 40.062456, 42.8297, 45.741146, 48.571818, 51.397177, 54.21958, 57.015685000000005, 59.805061, 62.62968, 65.453991, 68.33906400000001, 71.12545800000001, 73.84765300000001, 76.623766, 79.345292, 82.11292, 84.834216, 87.607291, 90.349827, 93.19653500000001, 96.06866, 98.836668, 101.552804, 104.534224, 107.341263, 110.135446, 112.90716599999999, 115.67339099999998, 118.47236299999999, 121.223186, 124.040853, 126.73933299999999, 129.58932099999998, 132.368428, 135.084501, 137.954799, 140.767433, 143.54686900000002, 146.33791200000002, 149.08421800000002];69.999052;53;53;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;and;1;16;8;180;False;2325.0;2023-04-26 12:06:40.761881;54;6158;49.048387999999996;101.79630999999999;[2.785694, 5.7633209999999995, 8.557224999999999, 11.311125, 14.110141, 16.909586, 19.802307, 22.534516, 25.343613, 28.09024, 30.853951000000002, 33.620492999999996, 36.372305, 39.164702, 41.894830999999996, 44.669349, 47.435434, 50.143322999999995, 52.900335, 55.58736999999999, 58.340903, 61.18316699999999, 63.94848099999999, 66.84664299999999, 69.59109699999999, 72.41324099999999, 75.24293999999998, 78.06602399999998, 80.79876499999997, 83.61765499999998, 86.33495699999999, 89.08387399999998, 91.943997, 94.74128099999999, 97.544625, 100.424864, 103.21096, 105.918812, 108.801229, 111.56382300000001, 114.37622000000002, 117.10662800000001, 119.97219100000001, 122.74282000000002, 125.50058600000001, 128.41265700000002, 131.144362, 134.03827, 136.83418400000002, 139.667259, 142.391044, 145.10584899999998, 147.94581499999998, 150.844698];71.40508299999998;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_and;and;1;16;8;180;False;1821.0;2023-04-26 12:06:41.256841;54;6043;48.480490999999994;102.13572900000001;[2.9372550000000004, 5.839285, 8.605631, 11.523127, 14.354229, 17.101645, 19.804481, 22.499641, 25.226601000000002, 27.975108, 30.713718, 33.482424, 36.232255, 39.039401000000005, 41.84472, 44.534743000000006, 47.264542000000006, 50.00592500000001, 52.67735400000001, 55.44642000000001, 58.211511000000016, 60.91231100000002, 63.795244000000025, 66.62379300000002, 69.31399200000001, 72.06709700000002, 74.82091300000002, 77.65234700000002, 80.47179600000001, 83.24011400000002, 86.05511200000001, 88.85230100000001, 91.66877300000002, 94.46285600000002, 97.265882, 100.06210100000001, 102.79340800000003, 105.55845300000001, 108.28728600000002, 111.01556400000001, 113.77586300000002, 116.51108300000001, 119.28269500000003, 122.05586500000004, 124.93109000000003, 127.86479100000003, 130.707355, 133.52840400000002, 136.46301400000002, 139.30363700000004, 142.14973400000002, 144.948808, 147.85240800000003, 150.61622];70.94932100000001;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_and;or;1;16;8;180;False;2249.0;2023-04-26 12:06:41.260305;54;5870;48.534328999999985;103.33244800000001;[2.948601, 5.79256, 8.616632000000001, 11.513580000000001, 14.495029000000002, 17.403034, 20.19641, 22.977423, 25.750973000000002, 28.552820000000004, 31.344323000000003, 34.158205, 36.966062, 39.743128, 42.605109, 45.375533000000004, 48.118742000000005, 50.937813000000006, 53.770083, 56.559782999999996, 59.325778, 62.13437699999999, 65.040628, 67.86089199999999, 70.67292699999999, 73.408097, 76.21002899999999, 78.944666, 81.729284, 84.526727, 87.33078, 90.151715, 92.890793, 95.686289, 98.54401200000001, 101.390524, 104.24770099999998, 107.01732699999998, 109.91250999999998, 112.74034799999998, 115.62381599999998, 118.44976699999998, 121.34522299999998, 124.15511399999998, 126.95545499999999, 129.724536, 132.545594, 135.197991, 138.038256, 140.872208, 143.65425299999998, 146.407086, 149.177103, 151.866777];70.30076700000004;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;or;1;16;8;180;False;1813.0;2023-04-26 12:06:41.233065;53;6032;48.46533200000001;102.94417899999999;[2.98379, 5.949479, 8.894179000000001, 11.942237, 14.710354, 17.451124, 20.266941000000003, 23.036974, 25.811687000000003, 28.652418000000004, 31.469680000000004, 34.26477200000001, 37.074586000000004, 39.855219000000005, 42.648165000000006, 45.450354000000004, 48.24991700000001, 51.10242500000001, 53.83515900000002, 56.60597000000001, 59.43104000000002, 62.17975400000002, 65.01547500000002, 67.80578600000001, 70.60056500000002, 73.38791, 76.166774, 78.94402500000001, 81.74136100000001, 84.50749900000001, 87.41786200000001, 90.201428, 92.989789, 95.736681, 98.46884800000001, 101.24176800000001, 104.002222, 106.724328, 109.516782, 112.293197, 115.043147, 117.827144, 120.705944, 123.453445, 126.373575, 129.141888, 131.88775800000002, 134.703135, 137.517245, 140.305318, 143.179608, 146.010613, 148.722927];70.22039400000001;53;53;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;not_assignment;or;1;16;8;180;False;2029.0;2023-04-26 12:06:41.093935;54;6041;49.30947799999998;102.37923999999998;[2.989129, 5.8799779999999995, 8.707524, 11.602896, 14.381910999999999, 17.189172999999997, 20.037868, 22.951848999999996, 25.703383999999996, 28.538569999999996, 31.322104999999997, 34.120414999999994, 36.878381999999995, 39.636906999999994, 42.405846, 45.22015, 48.149631, 50.89749499999999, 53.70749199999999, 56.586573999999985, 59.39409599999999, 62.161537999999986, 64.86965099999999, 67.69508199999999, 70.51581999999999, 73.28165599999998, 76.10000799999999, 78.89463699999999, 81.61125799999998, 84.39531899999997, 87.24351699999998, 90.00428299999999, 92.81304599999999, 95.60597699999998, 98.46623999999997, 101.33732099999997, 104.23493999999997, 107.11940799999996, 109.94549599999996, 112.73261399999996, 115.45267499999997, 118.32463599999996, 121.07241099999996, 123.85334399999995, 126.59533699999994, 129.43823499999993, 132.18369499999994, 134.90442299999995, 137.59058999999993, 140.37702499999995, 143.28225899999995, 146.11801799999995, 148.88276799999994, 151.68871799999997];72.53515700000001;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_or;or;1;16;8;180;False;1844.0;2023-04-26 12:06:41.261728;54;5903;48.891305;102.66554899999997;[3.0336730000000003, 5.953346, 8.832785999999999, 11.758738999999998, 14.763781999999999, 17.623339, 20.480776, 23.2945, 26.049829, 28.868758, 31.702918999999998, 34.567361, 37.26539, 40.090694, 42.88795699999999, 45.624466, 48.376132999999996, 51.056752999999986, 53.88638699999999, 56.623889999999996, 59.418374, 62.165561999999994, 64.89496299999999, 67.694435, 70.48418, 73.266223, 76.051423, 78.76307499999999, 81.48369899999999, 84.19151199999999, 86.92103399999999, 89.67595499999999, 92.57427999999999, 95.35683999999998, 98.14966199999998, 100.93706799999998, 103.68376499999998, 106.39287499999998, 109.18072199999997, 111.89575899999997, 114.74553499999998, 117.54325599999997, 120.28072699999997, 123.09884999999997, 125.85837299999997, 128.64138499999996, 131.46180299999997, 134.28000499999996, 137.22547899999995, 140.00230099999996, 142.84537799999995, 145.75861099999997, 148.62220799999997, 151.556854];72.341139;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;not_assignment;and;1;16;8;180;False;2083.0;2023-04-26 12:06:41.018802;54;5694;49.259298000000015;102.198688;[2.956925, 5.788817, 8.545129, 11.422736, 14.287539, 17.073454, 19.854242, 22.652185000000003, 25.411588000000002, 28.241005, 31.003799, 33.768814000000006, 36.531752, 39.421489, 42.242186, 44.965500999999996, 47.788079999999994, 50.575950999999996, 53.39411499999999, 56.108653999999994, 58.80981899999999, 61.57550099999999, 64.391245, 67.13775, 69.893684, 72.747434, 75.523574, 78.25913299999999, 81.15917599999999, 83.93933899999999, 86.725455, 89.756238, 92.578158, 95.583797, 98.38304699999999, 101.13281699999999, 103.88554599999998, 106.64332599999997, 109.37335399999998, 112.15862399999997, 114.94458699999998, 117.7773, 120.571952, 123.430556, 126.28034299999999, 129.099742, 131.987788, 134.777396, 137.61596400000002, 140.384459, 143.230296, 145.986172, 148.73905100000002, 151.457986];73.07455300000001;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u80;cusolve-mo;gecode;firstfail-random;decrease_hop_and;or;1;16;8;180;False;3267.0;2023-04-26 12:06:40.487713;56;6685;45.882745;105.85868999999998;[2.730678, 5.399585, 8.037963, 10.757511999999998, 13.403267999999999, 16.038463, 18.726893999999998, 21.411431999999998, 24.070096, 26.751592, 29.443241, 32.110927, 34.884963, 37.572925, 40.264261000000005, 43.00776, 45.699219, 48.400115, 51.106275, 53.874795, 56.603578999999996, 59.243629999999996, 62.032582, 64.766953, 67.493482, 70.238867, 72.92163599999999, 75.674531, 78.34859999999999, 81.133506, 83.89109499999999, 86.652806, 89.274485, 92.00952499999998, 94.74928699999998, 97.37939899999998, 100.06019999999997, 102.74747399999997, 105.39790699999998, 108.10157799999999, 110.78344999999999, 113.52082899999999, 116.221914, 119.05110499999999, 121.767, 124.429357, 127.161348, 129.860741, 132.652114, 135.359087, 138.02414, 140.789839, 143.475126, 146.208369, 149.04850699999997, 151.74143499999997];73.209274;56;56;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;or;1;16;8;180;False;1739.0;2023-04-26 12:06:41.250868;54;5428;48.024809;102.12722899999999;[2.930693, 5.72496, 8.599685000000001, 11.485948, 14.258993, 17.009330000000002, 19.802353, 22.630181, 25.440281, 28.13064, 30.825445000000002, 33.58574, 36.471188, 39.265078, 42.01395600000001, 44.726961, 47.465615, 50.208415, 52.92778, 55.684309999999996, 58.518652, 61.264613, 64.051893, 66.82576499999999, 69.599442, 72.447244, 75.240196, 78.11183499999999, 80.882905, 83.67163799999999, 86.47303199999999, 89.22745699999999, 92.02004799999999, 94.784537, 97.517224, 100.255637, 102.98286099999999, 105.732435, 108.434585, 111.156576, 113.99444799999998, 116.89774499999999, 119.82742599999999, 122.55358799999999, 125.259692, 128.006925, 130.730592, 133.446595, 136.255437, 139.05777899999998, 141.827194, 144.610415, 147.37451699999997, 150.15203799999998];73.353442;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;and;1;16;8;180;False;1904.0;2023-04-26 12:06:41.233194;54;6200;48.068152000000005;102.009059;[2.898295, 5.793131000000001, 8.6134, 11.340492000000001, 14.080866, 16.840162, 19.617953, 22.327394, 25.188919000000006, 27.963919000000004, 30.678191, 33.445059, 36.202835, 38.893024999999994, 41.70187, 44.533727999999996, 47.272161999999994, 50.050169, 52.78844599999999, 55.503829999999994, 58.239459, 60.96804699999999, 63.69882199999999, 66.42858399999999, 69.20976699999999, 71.98802699999999, 74.81057499999999, 77.59686299999998, 80.37913699999999, 83.128074, 85.92016799999999, 88.73456099999999, 91.50514799999999, 94.33561999999999, 97.13857499999999, 99.895564, 102.70781899999997, 105.48098599999997, 108.33293599999999, 111.17424899999999, 113.94814299999999, 116.71003499999999, 119.457955, 122.204035, 124.963589, 127.74411599999999, 130.621016, 133.43655, 136.210052, 138.924624, 141.71808199999998, 144.560317, 147.360355, 150.077211];73.406166;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u80;cusolve-mo;gecode;firstfail-random;decrease_hop_and;and;1;16;8;180;False;3068.0;2023-04-26 12:06:40.874874;56;6506;45.310356;105.37387999999997;[2.620367, 5.321537, 8.013245999999999, 10.708082, 13.426541, 16.086832, 18.736473, 21.361959000000002, 24.074131, 26.798986000000003, 29.546651000000004, 32.276696, 35.024221000000004, 37.626215, 40.325973000000005, 42.998983, 45.670859, 48.320547, 50.94283, 53.644048, 56.351259000000006, 59.072708000000006, 61.78856700000001, 64.466081, 67.120806, 69.779857, 72.488358, 75.131821, 77.85974300000001, 80.55160000000001, 83.230513, 85.92675100000001, 88.580313, 91.247361, 93.98543599999999, 96.64009999999999, 99.31870299999999, 102.041292, 104.749176, 107.45873, 110.14783399999999, 112.78860199999998, 115.47641299999998, 118.16644599999998, 120.87122999999997, 123.57677999999999, 126.26377399999997, 129.02416799999997, 131.69255799999996, 134.34750899999997, 137.10158199999998, 139.85235899999998, 142.54952499999996, 145.272564, 148.00370799999996, 150.68423599999997];74.44626599999997;56;56;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;or;1;16;8;180;False;1708.0;2023-04-26 12:06:41.183558;54;6112;49.454087;102.48656000000003;[2.931895, 5.8355369999999995, 8.657957, 11.509483, 14.354434, 17.1357, 20.017249, 22.790840000000003, 25.521465000000003, 28.363181, 31.073771999999998, 33.838063, 36.567347999999996, 39.364554999999996, 42.103172, 44.882217999999995, 47.665521, 50.487592, 53.223681, 55.970971000000006, 58.767098000000004, 61.55329200000001, 64.28163400000001, 67.019028, 69.824436, 72.57706300000001, 75.33499600000002, 78.12422900000001, 80.91105800000001, 83.73956400000002, 86.51394400000001, 89.30717700000001, 92.19740000000002, 95.12983400000002, 97.89681700000001, 100.67968400000001, 103.55037600000001, 106.47473100000002, 109.36797000000001, 112.20706700000001, 115.174712, 118.01745300000002, 120.91401700000002, 123.78741100000002, 126.56020000000002, 129.35901, 132.195015, 134.95185200000003, 137.73518400000003, 140.52940300000003, 143.43834400000003, 146.38958400000004, 149.17397800000003, 151.940647];74.741619;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;or;1;16;8;180;False;1874.0;2023-04-26 12:06:41.083862;54;5807;48.456966999999985;102.37768999999997;[2.967857, 5.8858049999999995, 8.738257999999998, 11.592084, 14.369758000000001, 17.170238, 19.897708, 22.771491, 25.584524000000002, 28.439637, 31.246495000000003, 34.053005, 36.838892, 39.705072, 42.560035, 45.304399000000004, 48.042927000000006, 50.82362500000001, 53.761925000000005, 56.48572100000001, 59.32177000000001, 62.18669500000001, 64.939109, 67.74461900000001, 70.52737100000002, 73.277235, 76.075998, 78.850442, 81.725668, 84.544033, 87.256266, 89.992149, 92.712391, 95.48556099999999, 98.30069499999999, 101.04029499999999, 103.81038699999999, 106.57468799999998, 109.30986599999999, 112.20254499999999, 114.94577899999999, 117.71526299999998, 120.47593399999997, 123.17911099999998, 125.93083299999998, 128.67035199999998, 131.57121999999998, 134.33317399999996, 137.05947999999995, 139.85022899999996, 142.62574699999996, 145.39254699999998, 148.11414899999997, 150.83465699999996];85.05323100000001;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;and;1;16;8;180;False;11927.0;2023-04-26 12:11:09.164506;24;4139;41.071064;111.606789;[5.793203, 11.345685000000001, 17.254541, 23.149321, 28.82197, 34.701357, 40.635944, 46.688187000000006, 52.446422000000005, 58.159534, 63.8507, 69.62230000000001, 75.47571, 81.092813, 86.74453000000001, 92.57490600000001, 98.16565500000002, 103.802243, 109.42294400000002, 115.21562200000001, 120.85182800000001, 131.599795, 142.02239500000002, 152.677853];52.918933;24;5;19;[True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, False];3;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;not_assignment;or;1;16;8;180;False;13975.0;2023-04-26 12:11:09.102124;26;4721;41.84617400000001;107.83125600000001;[5.74965, 11.361323, 17.094226, 22.871454, 28.726190000000003, 34.446907, 40.266546000000005, 46.154841000000005, 51.918033, 57.832526, 63.353044000000004, 69.026903, 74.62233, 80.418779, 86.22588800000001, 91.915479, 97.508162, 103.320902, 109.06782100000001, 114.743447, 120.42951500000001, 126.28583700000001, 132.05771500000003, 137.90837000000002, 143.92043700000002, 149.67743000000002];59.432727;26;10;16;[False, True, True, False, False, False, False, True, False, True, False, True, False, False, True, False, False, False, True, False, True, False, True, True, False, False];;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;or;1;16;8;180;False;10953.0;2023-04-26 12:11:09.146228;26;4554;45.625566000000006;107.12694400000002;[5.830015, 11.873094, 17.739349000000004, 23.668045000000003, 29.654670000000003, 35.602301000000004, 41.45411200000001, 47.41273700000001, 53.31650900000001, 59.09996300000001, 64.80855000000001, 70.49255100000002, 76.74190800000001, 82.468615, 88.26383100000001, 94.159912, 100.231041, 106.21251800000002, 112.14368600000002, 117.94534100000001, 124.18340500000002, 129.87395800000002, 135.54418700000002, 141.45362600000004, 147.08959700000003, 152.75251000000003];59.85407200000001;26;4;22;[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, True, False, True, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;and;1;16;8;180;False;13119.0;2023-04-26 12:11:09.151438;26;4253;42.220824999999984;107.240418;[6.167125, 11.821108, 17.523424000000002, 23.208351, 28.849578, 34.412219, 39.969592000000006, 45.858702, 51.58593, 57.332785, 63.32167799999999, 69.29032899999999, 75.09417199999999, 80.70446899999999, 86.44916899999998, 92.144714, 97.81525499999998, 103.40845099999999, 109.15527599999999, 114.96555299999999, 120.64928399999998, 126.31837599999999, 132.13124499999998, 137.80914299999998, 143.623393, 149.461243];60.89449200000003;26;11;15;[False, False, False, True, True, True, True, False, True, False, True, False, False, False, False, False, True, False, False, True, False, True, True, False, True, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_or;or;1;16;8;180;False;8563.0;2023-04-26 12:11:09.205768;26;4670;42.39923200000002;106.71684099999999;[5.987464, 11.590658000000001, 17.143096, 22.877805000000002, 28.574126, 34.164335, 39.795117, 45.570743, 51.365421, 57.089232, 62.798373000000005, 68.49348300000001, 74.27107500000001, 79.91906200000001, 85.58652600000002, 91.49897200000001, 97.34503700000002, 103.14587100000001, 108.779998, 114.40463700000001, 120.104392, 126.01912, 131.757749, 137.503814, 143.30721300000002, 149.116073];61.013566000000004;26;10;16;[True, False, False, False, False, False, False, True, False, True, True, False, True, True, False, True, False, True, False, False, False, False, False, False, True, True];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;or;1;16;8;180;False;9896.0;2023-04-26 12:11:09.166248;27;4507;42.583862;111.70662399999998;[5.779146, 11.373389, 17.030842999999997, 22.668115999999998, 28.494977, 34.114602999999995, 39.703997, 45.720163, 51.284161999999995, 56.856199, 62.445358, 68.12906, 73.94599199999999, 79.71033499999999, 85.33202699999998, 90.92451899999999, 96.73206099999999, 102.43340099999999, 108.06444099999999, 114.12822499999999, 119.685262, 125.48014699999999, 131.09713999999997, 136.92277099999998, 142.81153399999997, 148.46331299999997, 154.290486];60.600729000000015;27;6;21;[False, False, False, False, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, True, False, False, True, True, False, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;and;1;16;8;180;False;18144.0;2023-04-26 12:11:08.415494;26;4658;43.976653999999996;107.15446299999999;[5.809424, 11.763651, 17.65065, 23.428571999999996, 29.245544999999996, 35.16871999999999, 41.140401999999995, 47.151146, 52.886517000000005, 58.521354, 64.04217, 69.94474699999999, 75.666167, 81.434928, 87.322914, 93.37101999999999, 99.15434499999999, 104.81461699999998, 110.480075, 116.31015299999999, 122.265827, 127.981113, 133.69851599999998, 139.546495, 145.34569599999998, 151.131117];62.55694500000002;26;7;19;[False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, True, True, False, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;or;1;16;8;180;False;5653.0;2023-04-26 12:11:09.197857;26;5098;41.758665;107.97998299999998;[5.792711000000001, 11.735629, 17.491643000000003, 23.451515, 29.283260000000002, 35.20244, 40.86994, 46.889326000000004, 52.494773, 58.158508, 63.673951, 69.278424, 75.03975500000001, 80.95638100000001, 86.803439, 92.385103, 97.986691, 103.668565, 109.23237199999998, 115.10726799999999, 120.80265999999999, 126.59132199999999, 132.33312999999998, 138.05480699999998, 143.74562399999996, 149.73864799999998];61.935756;26;9;17;[False, False, False, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, True, True, True, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;and;1;16;8;180;False;6615.0;2023-04-26 12:11:08.665885;27;5023;42.224413000000006;110.95252799999999;[5.5555390000000004, 11.182936000000002, 16.620594, 22.248721, 27.950247, 33.574999999999996, 39.125437, 44.851037, 50.412338000000005, 56.155231, 61.735275, 67.246633, 72.786991, 78.348371, 83.991532, 89.738911, 95.507725, 101.041315, 106.87066300000001, 112.573092, 118.186861, 123.791308, 129.573518, 135.377901, 141.26462099999998, 147.32216499999998, 153.176941];62.465788999999994;27;5;22;[False, False, False, False, True, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;or;1;16;8;180;False;8922.0;2023-04-26 12:11:08.461737;26;5273;42.897596000000014;107.26770099999999;[5.811408, 11.706344000000001, 17.272957, 23.102334000000003, 28.623229000000002, 34.269974000000005, 40.110085, 46.212378, 52.107350999999994, 57.720727999999994, 63.327042, 69.060669, 74.73675300000001, 80.64162300000001, 86.43854700000001, 92.10280800000001, 97.96140900000002, 103.70967400000002, 109.76901700000002, 115.52774300000002, 121.35749200000001, 127.19986800000001, 133.063719, 138.666119, 144.31614000000002, 150.165297];63.21968500000001;26;12;14;[True, True, False, False, False, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, True, True, True, False, False];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_or;and;1;16;8;180;False;13658.0;2023-04-26 12:11:09.137601;26;5032;41.45980599999999;111.36188000000001;[5.930873, 11.820528, 17.416719999999998, 23.140222, 28.876656, 34.474116, 40.006710999999996, 45.583715, 51.175814, 56.782042, 62.355638, 67.81022099999998, 73.584392, 79.42680999999999, 85.007104, 90.55133699999999, 96.332627, 101.981838, 107.77179000000001, 113.777602, 119.699924, 125.46943499999998, 131.31601799999999, 137.03608, 142.750239, 148.699587];61.509553;26;9;17;[True, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, True, True, False, True, False, True, False, True];0;
topology75-14_005_u20;cusolve-mo;gecode;firstfail-random;not_assignment;and;1;16;8;180;False;9268.0;2023-04-26 12:11:08.375270;27;4889;42.296271;111.41776399999999;[5.7540000000000004, 11.302400000000002, 16.906417, 22.464131000000002, 28.13875, 33.869386000000006, 39.587106, 45.186121, 50.961363, 56.758714999999995, 62.488001, 68.129049, 73.838292, 79.648252, 85.34684, 90.96955299999999, 96.735796, 102.45607499999998, 108.25568499999999, 113.79764999999999, 119.389915, 125.072071, 130.78078599999998, 136.77829799999998, 142.50226399999997, 148.12186699999998, 153.714035];64.98028199999997;27;8;19;[False, False, True, False, False, False, False, True, False, False, False, True, False, True, False, False, True, False, False, False, True, False, False, True, True, False, False];0;
topology50-14_005_u90;cusolve-mo;gecode;firstfail-random;decrease_hop_or;or;1;16;8;180;False;2360.0;2023-04-26 12:11:09.054369;54;6148;48.98220399999998;101.58963900000003;[2.894857, 5.626404000000001, 8.435917, 11.173026, 13.927078000000002, 16.695344000000002, 19.474835, 22.440075999999998, 25.161417, 27.956086, 30.807173999999996, 33.592138999999996, 36.347398, 39.051894, 41.84557099999999, 44.62499799999999, 47.37539699999999, 50.141470999999996, 52.815594999999995, 55.53543199999999, 58.308313999999996, 61.072592, 63.906617999999995, 66.61536799999999, 69.409077, 72.17717999999999, 75.013409, 77.83092299999998, 80.68749499999998, 83.42851499999999, 86.195799, 88.892258, 91.686803, 94.48029199999999, 97.29278699999999, 100.048415, 102.825638, 105.571819, 108.33991500000002, 111.135526, 113.83925, 116.673004, 119.45509200000001, 122.24686000000001, 125.04152400000001, 127.82701600000001, 130.65928100000002, 133.55435500000002, 136.393569, 139.16833000000003, 141.96205400000002, 144.74447400000003, 147.57971400000002, 150.571843];68.98945799999998;54;54;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
